Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId,TeamName
fhq,1600071112172,3,116694,114346,350082,8.0,0,24,24,1,699,SUCCESS,350082,izQYtfmbTPiN7M-ungfLyA,
ACY-Racer,1599587350715,3,116763,113381,350290,32.0,0,96,96,1,700,SUCCESS,350290,kWS6HFbiTbmCSk6ORP87PQ,
LATeam,1600648159696,3,117246,114115,351740,8.666666666666666,0,26,26,6,701,SUCCESS,351740,9PaLwxfqRrmxZuT5yKEDUA,
paprecut-DBS,1601025417929,3,118056,112602,354170,5.666666666666667,0,17,17,1,702,SUCCESS,354170,zJ0qBB4pR9KF_CaZ8Oj5QQ,
TaxiDeItera,1601406297657,3,118156,114342,354468,22.333333333333332,0,67,67,2,703,SUCCESS,354468,BUS5_qGNQmuzLnDH8GAAuw,
DeepDishRacer,1601273133211,3,118170,114874,354511,10.666666666666666,0,32,32,2,704,SUCCESS,354511,lnLgeR8_TCulfnGPB_XjMA,
Takashi,1601015493444,3,118194,115795,354582,9.0,0,27,27,1,705,SUCCESS,354582,Otp1Lp_zRISPXWFhK3l9oQ,
ABH,1601023759832,3,118286,113528,354858,1.3333333333333333,0,4,4,1,706,SUCCESS,354858,NysoE-kBTj2pkAYglJf9-w,
basueny,1600355093358,3,118429,114323,355288,3.6666666666666665,0,11,11,4,707,SUCCESS,355288,aLWfqFo7RqGlrel6V8Kdkw,
100,1600333816622,3,119243,117465,357729,3.6666666666666665,0,11,11,1,708,SUCCESS,357729,6XFVxMsNTZelsYQ-FOoG1w,
eugene,1600817368168,3,119818,112973,359455,10.0,0,30,30,1,709,SUCCESS,359455,Zw15-aADQyiiYyy5RtSehA,
Socrates,1600084259595,3,120012,110592,360038,13.333333333333334,0,40,40,1,710,SUCCESS,360038,-p4ZLreLQjqjRGDSpPNvYQ,
KBac,1600169633095,3,120331,117188,360993,11.333333333333334,0,34,34,1,711,SUCCESS,360993,wtQXMuThQ7Soac2X916waw,
BLADERUNNER,1599754707080,3,120960,118606,362881,15.333333333333334,0,46,46,2,712,SUCCESS,362881,vfk3M8a5QRuyLkxteXZ9Dw,
green-storm,1599913083404,3,120964,119279,362893,15.333333333333334,0,46,46,1,713,SUCCESS,362893,koKCHDGFRwyhKF9XiSI6MA,
EW,1600160071610,3,121685,117816,365055,10.666666666666666,0,32,32,1,714,SUCCESS,365055,iMMQiIfaRkC0Px90gbkrjQ,
Model1kp,1599574806178,3,122052,118948,366158,17.666666666666668,0,53,53,2,715,SUCCESS,366158,oq1pXV_tRbK8SLAfpHndMg,
DhuraiPrabhahar,1599682257125,3,122346,120438,367038,5.666666666666667,0,17,17,1,716,SUCCESS,367038,LJRUvNaITaWAObGYVdvLXA,
CloudTechAsia,1600147526584,3,122356,119874,367068,7.333333333333333,0,22,22,3,717,SUCCESS,367068,AQi1Ezg9Q0KuYjFKC1sz3A,
MadharapuSaiChanakya,1599574508192,3,122514,120954,367543,8.666666666666666,0,26,26,1,718,SUCCESS,367543,vWa7vtXjS82BbJVHwvNHgw,
Bidalika,1599575610435,3,122658,117856,367974,10.0,0,30,30,1,719,SUCCESS,367974,ULfu7HLRRAG-Pz7D3WKk5Q,
BluePenguin,1599031513997,3,122671,117335,368015,0.6666666666666666,0,2,2,1,720,SUCCESS,368015,QG6ghRzwS5CIahF0pCKPXQ,
racesf,1600273251913,3,122794,120409,368383,1.0,0,3,3,3,721,SUCCESS,368383,lRezabhySZWkSGGNST5e9w,
hf,1600084670722,3,122966,119963,368899,19.333333333333332,0,58,58,1,722,SUCCESS,368899,-FERGt46RjeR32rHbl0xTw,
FatimaRmz,1601393812614,3,122972,120396,368918,0.6666666666666666,0,2,2,1,723,SUCCESS,368918,dgPLv-oNQeK4GGt2F_WHMA,
car2,1599558320990,3,123222,116821,369666,15.333333333333334,0,46,46,1,724,SUCCESS,369666,BYDQ00L_SBCk3jplCylmvw,
scott-01,1599426837902,3,123247,119870,369741,7.0,0,21,21,1,725,SUCCESS,369741,MdatC7K0Q8u4MoGh6h8DFQ,
SolDroid,1600110284946,3,123287,122130,369863,2.6666666666666665,0,8,8,1,726,SUCCESS,369863,SpK0W_gNSsmki5bxwwlE0g,
D3ku,1600493329206,3,123370,119539,370111,11.666666666666666,0,35,35,2,727,SUCCESS,370111,2Slg8tUmR42zndrM2tt9Cw,
SachikoTakahashi,1600396308993,3,123682,119741,371048,7.0,0,21,21,2,728,SUCCESS,371048,wog2-bTmSNup98TidDg65A,
Na,1599805944381,3,124563,123300,373691,13.333333333333334,0,40,40,1,729,SUCCESS,373691,kAt67sgUTUagjxdLrJFuow,
TxRacing,1599952846175,3,124793,116875,374380,36.666666666666664,0,110,110,2,730,SUCCESS,374380,btCquVIuRl6X1hnNwlYpjg,
MI-IshOne,1599722294285,3,125819,121851,377457,8.0,0,24,24,1,731,SUCCESS,377457,HnN4VpYcQAeRsqj4rLA6dA,
Deepracer1,1601171799469,3,126019,119682,378057,12.333333333333334,0,37,37,2,732,SUCCESS,378057,w9WYQYyHQsWJVLHzS-IHGg,
Matrix-Racer,1600200567980,3,126154,123148,378462,16.0,0,48,48,3,733,SUCCESS,378462,QWTR6HRpT5OBGi2Q_F1TwQ,
TopSpeed123,1599171571312,3,126534,122460,379603,19.0,0,57,57,1,734,SUCCESS,379603,R7tprL9wRb2nimAnMe8MTA,
vivaangamer1,1600080158037,3,126820,116717,380462,13.666666666666666,0,41,41,1,735,SUCCESS,380462,xL1DpLNMQM-hjy2ioOFj5g,
tharunyakatikireddy,1599574222212,3,128023,120485,384069,13.0,0,39,39,1,736,SUCCESS,384069,i38KI3xNRlOu-76yKxsCCQ,
Neo-20,1601023819499,3,128367,126449,385101,0.6666666666666666,0,2,2,1,737,SUCCESS,385101,vkMcy9gFRjyF0seeRD04Gg,
SamQ,1601312769596,3,128430,126197,385292,35.333333333333336,0,106,106,5,738,SUCCESS,385292,8SVp3uzpQpq4eCpyxpRSaQ,
Naraindra,1601017913411,3,128698,122398,386095,15.333333333333334,0,46,46,1,739,SUCCESS,386095,JP7AUmL_RR2C1GdeM4hiug,
noDoc,1601266506690,3,128918,128070,386754,3.6666666666666665,0,11,11,3,740,SUCCESS,386754,WncqabMMQjmFQdonCmx_dw,
GodSpeed,1599365483455,3,129280,126872,387842,11.0,0,33,33,1,741,SUCCESS,387842,QO_zGoKjSaieEslONpakhA,
Fastlane1,1599202400910,3,129416,129054,388249,0.3333333333333333,0,1,1,1,742,SUCCESS,388249,OyGrUg4SSG-pYsnmm5E7gw,
FLo,1600163995642,3,129771,121244,389313,13.666666666666666,0,41,41,4,743,SUCCESS,389313,0cGAbkrhSs6okHygtZ0rew,
santosh-saladi,1599574922174,3,130502,128968,391507,23.0,0,69,69,1,744,SUCCESS,391507,GLfT3H49RfiF7c8MsZ-aaQ,
HyeminZZang,1600301996008,3,130623,127197,391870,0.6666666666666666,0,2,2,1,745,SUCCESS,391870,ACxKFpzGRImZxZO_ifdxvQ,
Mastery2020,1601334033888,3,130800,130053,392400,9.0,0,27,27,3,746,SUCCESS,392400,P18WB1k_S4mBie7ik_LkjA,
new-racer,1599452945808,3,131291,130014,393873,4.666666666666667,0,14,14,1,747,SUCCESS,393873,Z_0AT2gHQ1uFjsDVPqpusg,
FastTracker,1600082866272,3,131517,118519,394553,6.666666666666667,0,20,20,1,748,SUCCESS,394553,zqwgs5mZRgKKHsU9hasxxw,
QuicklearnerV1,1601141932518,3,131726,128125,395178,4.666666666666667,0,14,14,1,749,SUCCESS,395178,60mUD2fPSjanZ7bEoUnoFQ,
arch,1599075330890,3,131781,118947,395345,41.666666666666664,0,125,125,1,750,SUCCESS,395345,KUtjAlbWSh-8O551Sx2GTg,
Astro-Ravi,1600935693942,3,131787,130746,395362,2.6666666666666665,0,8,8,1,751,SUCCESS,395362,Le-F_mgASxSJJdAjfwwqDw,
Hazy,1599910423887,3,131845,130286,395535,22.666666666666668,0,68,68,1,752,SUCCESS,395535,5HH29ynzThO0og5FDqHMCg,
Multi-Wheeled-Bandits,1601503571643,3,132097,117624,396291,38.0,0,114,114,1,753,SUCCESS,396291,K6ozgKfwR3yeWeEFIq_Lhw,
jjiyeo,1600950444243,3,132571,125814,397715,14.0,0,42,42,1,754,SUCCESS,397715,CInYwOsvToqcTFcwXttHfw,
shaikh,1600364722869,3,132617,125541,397853,12.666666666666666,0,38,38,1,755,SUCCESS,397853,zODlZ5N5Qv-psEWspbVLtQ,
ribena,1598946429684,3,132751,129069,398255,15.333333333333334,0,46,46,1,756,SUCCESS,398255,1aE5jX0gSwSAPaAnieY0kA,
deep-divers,1601434783904,3,133281,132210,399845,38.0,0,114,114,3,757,SUCCESS,399845,VmGlZNcuTuimE4rJnrgmAA,
HarMax,1600656355793,3,134596,129484,403789,9.666666666666666,0,29,29,1,758,SUCCESS,403789,LlGdT2GjS6usW5XjQlSAbw,
Jedi-Isa,1600594416595,3,134847,129650,404542,42.0,0,126,126,2,759,SUCCESS,404542,ruBEJu1QRl-GeT7R0tNq8g,
RShatley,1601403976819,3,135499,129595,406499,18.0,0,54,54,1,760,SUCCESS,406499,kFYw56XxSAa9L-u_-rGFhA,
LawrenceWong,1601445254846,3,136353,132262,409060,16.666666666666668,0,50,50,2,761,SUCCESS,409060,BN1stU3YQ02cZyAz0HS4Sw,
rohan,1600131417661,3,136579,130455,409738,7.333333333333333,0,22,22,1,762,SUCCESS,409738,axS3tKZETFG5W30d3QkGYQ,
test2903,1600763731030,3,137242,135049,411726,17.666666666666668,0,53,53,1,763,SUCCESS,411726,1HM9ID08TZKr8mWpaenfxw,
imjuanleonard,1600365486877,3,137443,132272,412329,12.666666666666666,0,38,38,1,764,SUCCESS,412329,qZ2nzBcDSDqSG-oWhlORug,
DEEP,1600104071496,3,137490,132475,412471,21.666666666666668,0,65,65,2,765,SUCCESS,412471,i-vKLrLAQwKYvf3SMHWmDA,
DippingSoul,1599860230447,3,137589,130463,412769,22.0,0,66,66,1,766,SUCCESS,412769,qoDF8gUQTU2iAk0YbcoypQ,
Arpit,1600082835111,3,137617,130188,412852,9.0,0,27,27,1,767,SUCCESS,412852,mIEE4kmcTGmujhP1dVngZQ,
FCU-306Racer,1599129276556,3,138895,134395,416687,13.0,0,38,39,4,768,SUCCESS,416687,i-5dbKIwSeed6bEaIfZBiQ,
Manish123,1600255488905,3,139513,135879,418541,24.666666666666668,0,74,74,2,769,SUCCESS,418541,G4OgkNB8RWebSX0o3IScWQ,
AliAli,1601033247778,3,139546,132282,418639,11.666666666666666,0,35,35,1,770,SUCCESS,418639,QrhAJsGrR3S07xkg6rBjDA,
AMAR,1598946358341,3,140154,135678,420463,8.666666666666666,0,26,26,1,771,SUCCESS,420463,zWAESpnTSXa41L1itxguJA,
AmosisTech-F1gt,1601424589458,3,140371,139505,421114,18.666666666666668,0,56,56,1,772,SUCCESS,421114,W8II0yQwTGO5k9aOWZb8BA,
Magickk,1600228962950,3,140863,135932,422591,6.666666666666667,0,20,20,1,773,SUCCESS,422591,xO6-uZmaTFagpHODrV6sXQ,
MANASA,1599574073173,3,140877,133209,422633,33.333333333333336,0,100,100,1,774,SUCCESS,422633,iYQI_niDS86Xyu7apiN8vg,
Troy,1600810607688,3,141434,137526,424303,0.6666666666666666,0,2,2,2,775,SUCCESS,424303,C9DEcTvGQg-kP6ZFIVV1vA,
JPMC-MUMBAI-FormulaAI,1598929370966,3,141996,138327,425990,45.666666666666664,0,137,137,1,776,SUCCESS,425990,Gx2StgEoSza3Gxxo4Oghug,
Pramodh,1599643467114,3,142090,139080,426271,23.666666666666668,0,71,71,1,777,SUCCESS,426271,hXL2d9ijSIeZZLdT34QRtQ,
vroomvroom,1599757804787,3,142387,129108,427162,21.0,0,63,63,1,778,SUCCESS,427162,Wj_ReshpQwyXq0I9gBKfMQ,
HotWheels-DBS,1599557337540,3,142482,128321,427447,12.333333333333334,0,37,37,1,779,SUCCESS,427447,FHg6b2YeSa2GRyWRx5dSLw,
OPTIMAN,1600339318969,3,143776,139921,431329,44.666666666666664,0,134,134,1,780,SUCCESS,431329,a4i46yswSsK-Z0LtZH1qlA,
AshokLenka,1600083965203,3,143847,139481,431542,30.666666666666668,0,92,92,1,781,SUCCESS,431542,Q0Vs4DeMTvyVgI2REJbqDg,
AndyWong,1600535726095,3,143952,141727,431857,19.666666666666668,0,59,59,1,782,SUCCESS,431857,XSrYOMbnR2qVNk2yxs42zQ,
kimkaku,1600530351614,3,144304,138738,432913,13.0,0,39,39,2,783,SUCCESS,432913,LXlrfHx2QUmkhUFQ2YLtsA,
Monza,1599823313188,3,144591,139204,433774,0.3333333333333333,0,1,1,1,784,SUCCESS,433774,Q_oFRFwhQx-RSCoYasyPeA,
wfb123,1600570820397,3,145159,141808,435478,13.666666666666666,0,41,41,2,785,SUCCESS,435478,VBM1skTGT7GWh09DASpPjQ,
widyanto,1601258701743,3,146386,144957,439158,24.0,0,72,72,1,786,SUCCESS,439158,dNEQ_QhAQ-eNDKqmL8TqMA,
Sushma,1599576881868,3,146521,142404,439564,26.0,0,78,78,2,787,SUCCESS,439564,YObtTmlhSV6fuXLfzMujHQ,
RedDeepRacer,1599575446912,3,147279,141662,441839,11.666666666666666,0,35,35,2,788,SUCCESS,441839,llfxujARRASe4Dw0scXCmA,
cheese,1600762418543,3,147385,143262,442157,48.0,0,144,144,1,789,SUCCESS,442157,1FT6Pta0SCaVIAQ7Ui6Mag,
kawamura,1600316914560,3,147757,143810,443271,13.333333333333334,0,40,40,1,790,SUCCESS,443271,qrEPCvuiQpibkazcq1kuCw,
DrishtiJain,1600167285600,3,149794,149395,449383,45.666666666666664,0,137,137,1,791,SUCCESS,449383,FIfctPyETpuVg84i9_QECw,
yashaswi,1599577244655,3,150751,143264,452253,26.0,0,77,78,1,792,SUCCESS,452253,Gv-XPnwHTh2q7K914NVH_A,
team-ferrari,1601077541333,3,151037,145349,453112,20.333333333333332,0,61,61,6,793,SUCCESS,453112,RZDt54GwQ1SbCfctcAunwg,
F1-concepcion,1601405082544,3,151100,144530,453302,27.666666666666668,0,83,83,1,794,SUCCESS,453302,GPXHZzjPT1CGKPNo5xZX1w,
felixseason,1601395821207,3,151550,149996,454652,20.333333333333332,0,61,61,4,795,SUCCESS,454652,0HUgS8iZQdymzahasiFZig,
sp-deepracer-003,1600857887490,3,152229,139502,456687,25.333333333333332,0,76,76,3,796,SUCCESS,456687,hk2EHX6GRZ2XZD40wDIN9A,
AndrewS,1601444046097,3,153587,149775,460761,22.666666666666668,0,68,68,1,797,SUCCESS,460761,PaqECZXLTq-WG6FYoGyEfg,
Bhargavi,1599576088199,3,154648,150882,463946,28.0,0,84,84,2,798,SUCCESS,463946,rj5WLZo4SjiyEiZPTlEZfw,
bindusrivenna,1599576061902,3,154682,149832,464046,36.0,0,108,108,2,799,SUCCESS,464046,orYjRji-RZeT0s0hAKDoDA,
tchoo18-DBS,1600143265982,3,157352,137088,472057,12.666666666666666,0,38,38,1,800,SUCCESS,472057,LgvlwqsdQqSy-BX2ouOcfA,
mtw,1599637316426,3,157499,156056,472498,30.0,0,90,90,2,801,SUCCESS,472498,rMqFVALLQ3aiTuqlfJyFjQ,
ipsita22-sahu,1599574219907,3,158041,155110,474123,31.0,0,93,93,1,802,SUCCESS,474123,LeXfbnNfSZSGzuqh-QbLAw,
CC2,1599703708132,3,158655,156285,475965,38.0,0,114,114,1,803,SUCCESS,475965,A89J1JCLSG25977Pz55DVg,
p2y-homies,1601345288516,3,158797,153856,476392,28.0,0,84,84,1,804,SUCCESS,476392,MO54O3AJRBW_Gznjy-dCMw,
Priya-DBS,1601026975462,3,159553,153401,478661,4.333333333333333,0,13,13,1,805,SUCCESS,478661,1Gk-54RNTnSsOyVSVK2uKQ,
dianedinedie,1599639746293,3,159741,153049,479223,34.666666666666664,0,104,104,1,806,SUCCESS,479223,oSysdszWQyaOJKkcEC9fgw,
maMago,1601451110078,3,159980,156677,479942,36.0,0,108,108,3,807,SUCCESS,479942,Z7XTDoDnRuGtqoKatARssg,
DrMantisTobogin,1599137519688,3,160625,153585,481876,43.666666666666664,0,131,131,3,808,SUCCESS,481876,G0rYxbszRC6hlhpWZq_VNw,
Yupa-DNPds,1599124575349,3,161102,157817,483306,4.333333333333333,0,13,13,2,809,SUCCESS,483306,jgRyYla-RkS2kr2rVBdEZA,
TempCiti,1600199497050,3,161264,153997,483794,41.0,0,123,123,2,810,SUCCESS,483794,IKEu2eMOSlOy0UH98qUA7g,
LegoRacers,1599248186929,3,162285,148637,486856,37.666666666666664,0,113,113,1,811,SUCCESS,486856,-9DkvUk1TgqiJE4t70ljFg,
Jaz-DBS,1598946360435,3,162441,160038,487323,13.0,0,39,39,1,812,SUCCESS,487323,ziZhiJq2R1CAkFgwXh2rDg,
mksamba,1600330516473,3,163088,158924,489264,19.666666666666668,0,58,59,1,813,SUCCESS,489264,lAN4rZJ_R8-yAimw3IIsrA,
LWK,1601438080413,3,163457,159413,490372,34.666666666666664,0,104,104,1,814,SUCCESS,490372,5rUxbL1GQhawh1kN-nxXXw,
Pramudito-DBS,1599796289579,3,164329,161281,492987,41.666666666666664,0,125,125,1,815,SUCCESS,492987,u3bHiMjjRA2M_8ngMvxPOQ,
DshoBaBa,1600280704043,3,164745,160058,494235,27.333333333333332,0,82,82,1,816,SUCCESS,494235,tc68XSUfRpW0Hf90Fvur2Q,
jai18,1599574088474,3,165071,161862,495213,43.0,0,129,129,1,817,SUCCESS,495213,csTrCarfQPa46C16Vl1z3g,
sparkles,1598987824646,3,166878,165199,500634,40.666666666666664,0,122,122,1,818,SUCCESS,500634,y0ZNOCk4SxGioIXXDLKYWg,
Wil,1600145329558,3,167980,166553,503941,29.333333333333332,0,88,88,1,819,SUCCESS,503941,evKZcuTbTW2LQf6oypHhvw,
faisalchohan,1600367226395,3,168129,159198,504387,33.666666666666664,0,101,101,1,820,SUCCESS,504387,hgUPlWVvTrWak3BZYLL2tA,
kiranV,1599555288001,3,169840,167727,509521,18.0,0,54,54,1,821,SUCCESS,509521,9JGn6wZoStSCC6TEC1JaZg,
INDG-Grand-Prix,1599757652785,3,170167,167396,510501,5.333333333333333,0,16,16,2,822,SUCCESS,510501,A9-tWTCbQcaqTAUPfqTzFA,
Tzracer,1601402990497,3,171062,159396,513188,29.0,0,87,87,1,823,SUCCESS,513188,gySSEu7wTBmtXZ40iMYKhA,
lightning-mclean,1601421277636,3,173262,172063,519788,26.666666666666668,0,80,80,1,824,SUCCESS,519788,FIHpcrHgR-20YJMEvlifug,
jklzxc,1601171855748,3,173804,170075,521414,12.0,0,36,36,1,825,SUCCESS,521414,OVEPdPn1TDS-TEQmO5AagA,
keistic,1599047236787,3,174270,173331,522811,57.333333333333336,0,172,172,1,826,SUCCESS,522811,gncoKnDQRF-ce3zJvl_c6g,
SharpTurns,1599155820117,3,174442,169141,523328,34.0,0,102,102,1,827,SUCCESS,523328,qPiVQp3NSy-ZnuS2Zv9KJA,
JackFlash1988,1599460213422,3,175637,173627,526913,36.333333333333336,0,109,109,1,828,SUCCESS,526913,jn9b0do6SM-tQOUF4EK8Jg,
FerrariTestarossa,1601262065514,3,177219,167020,531658,31.0,0,93,93,2,829,SUCCESS,531658,LmboX5ccQd6IILledrkAig,
Ven1,1601500643677,3,181152,178053,543457,16.0,0,48,48,1,830,SUCCESS,543457,NG1GTWqsTFihJ53Ps9CPRQ,
TelmexEdware,1600570544528,3,181940,178556,545822,41.666666666666664,0,125,125,1,831,SUCCESS,545822,hZZkKx9xTdiCGInpD0cqEw,
neulhan,1599485248267,3,183384,179524,550154,7.666666666666667,0,23,23,1,832,SUCCESS,550154,qUVm-Sm3RZ2NFOj6Odw8WQ,
JPMC-London-Adam,1599492189981,3,185158,177455,555474,32.333333333333336,0,97,97,1,833,SUCCESS,555474,MKyQktY7RcKa36uMHbmmJQ,
DeepTrench,1601417621234,3,185760,178072,557280,52.0,0,156,156,1,834,SUCCESS,557280,E6U4rScoRceJVg6l5uIC2A,
MyRacerB1,1601430981758,3,186141,175513,558423,14.0,0,42,42,2,835,SUCCESS,558423,Zs5gL-VrRtO1plMHJ6NPnQ,
eli,1600951270898,3,187450,182000,562351,34.666666666666664,0,104,104,2,836,SUCCESS,562351,SFirNQIxS_GgWtKxPhjGSQ,
bouncer,1599574201514,3,188842,187214,566528,42.0,0,126,126,1,837,SUCCESS,566528,80xkr91DRXqGYGyaVLa42g,
Dinakarreddy1,1599574186198,3,189641,187127,568923,7.333333333333333,0,22,22,1,838,SUCCESS,568923,hf2Kkg77SHai3uS-X3DXEQ,
AWS-Innovate-Challenge,1599046668624,3,191264,190257,573792,0.0,0,0,0,1,839,SUCCESS,573792,qibwYIGLRJOnAMCw6bss_Q,
hh-test-1,1601332505651,3,191823,184870,575471,43.333333333333336,0,130,130,1,840,SUCCESS,575471,wcf6qZYLQyOZRF6V5b79mg,
preeshr,1599457067178,3,192367,182127,577102,47.333333333333336,0,142,142,2,841,SUCCESS,577102,48vh6BG4RjSvIVnymKVpLw,
next,1599670083066,3,192734,183860,578202,37.333333333333336,0,112,112,1,842,SUCCESS,578202,RU9h0Hv5Qja0DJ6OB0YMbQ,
venky,1599574942947,3,197603,194331,592809,53.333333333333336,0,160,160,1,843,SUCCESS,592809,mK6mI59rT2OGRGZK928T3w,
boss,1598929669594,3,199014,195579,597044,17.666666666666668,0,53,53,1,844,SUCCESS,597044,RRLm503QT9ebsjGMmw87MA,
firstracer,1599573649823,3,199555,190005,598666,44.666666666666664,0,132,134,1,845,SUCCESS,598666,9NpdsORFTImX4eVxhey1Sg,
SriSoury,1599577755790,3,201171,194725,603515,29.666666666666668,0,89,89,1,846,SUCCESS,603515,LNEfkeJDRfOiqRu655KH6Q,
floriasim,1599512008494,3,207555,203952,622666,28.333333333333332,0,77,85,1,847,SUCCESS,622666,kjI4RogDT4mliltXMoomHw,
Abhideepracer,1599574902369,3,207617,201732,622853,53.333333333333336,0,160,160,2,848,SUCCESS,622853,jiUmIO9ZQZKmTEIxeZH0Kw,
SKModel,1599772786151,3,209211,207642,627634,66.66666666666667,0,200,200,1,849,SUCCESS,627634,pWelvVFgSMOHMek7aoK2Pw,
davsau,1599760553702,3,210267,208141,630803,0.3333333333333333,0,1,1,1,850,SUCCESS,630803,E__JtxYCQA2DFQbs4xn-9w,
MariusRace1,1600877156450,3,215287,204785,645862,54.0,0,162,162,1,851,SUCCESS,645862,UAJR4HLxTDOeXZCf-wBlfQ,
RiskyRacer1,1601397466971,3,216498,212829,649494,31.333333333333332,0,92,94,1,852,SUCCESS,649494,xLHY3IzBRyutpaWlosfKNw,
